"rgn_id","pressure_score"
1,0.00224023584008102
2,0.000377716466563343
3,0.00110668707737253
4,0.00780039675944456
5,0.00100490804327173
6,0.00304764002053081
7,1.14393455249327e-05
8,1.66108500378467e-06
9,5.88104764199508e-08
10,2.99280765540982e-05
10,5.50262235525039e-05
11,4.10225162427861e-06
