"rgn_id","product","year","tonnes"
9,"corals",1994,2.70711835280856
4,"corals",1995,56.804385361736
8,"corals",1995,6.28886619269945
3,"corals",1995,10.2420734634659
5,"corals",1995,97.8256189885884
11,"corals",1995,85.3301667738506
1,"corals",1995,27.3044321698282
10,"corals",1995,24.3766588949944
10,"corals",1995,78.7688878324699
10,"corals",1995,93.7594603857709
10,"corals",1995,134.756657738231
10,"corals",1995,202.404037806067
7,"corals",1995,13.8290610947769
2,"corals",1995,6.03572547194758
6,"corals",1995,128.191968408219
9,"corals",1995,2.33199941735488
4,"corals",1996,51.1576803877447
8,"corals",1996,5.6637142473885
3,"corals",1996,9.22394842255851
5,"corals",1996,88.1011513122118
11,"corals",1996,76.8478238335118
1,"corals",1996,24.5902038234859
10,"corals",1996,21.9534692036511
10,"corals",1996,70.9387763386664
10,"corals",1996,84.4391938614947
10,"corals",1996,121.36101786495
10,"corals",1996,182.283832653643
7,"corals",1996,12.4543674408938
2,"corals",1996,5.43573726985622
6,"corals",1996,115.44889899506
9,"corals",1996,2.10018434488351
4,"corals",1997,57.3910560083844
8,"corals",1997,6.35381704416032
3,"corals",1997,10.3478526884953
5,"corals",1997,98.8359532926275
11,"corals",1997,86.2114491572625
1,"corals",1997,27.5864299200976
10,"corals",1997,24.6284188629262
10,"corals",1997,79.5824059097481
10,"corals",1997,94.7277997649165
10,"corals",1997,136.14841253026
10,"corals",1997,204.494448730994
7,"corals",1997,13.971886409466
2,"corals",1997,6.0980619085285
6,"corals",1997,129.515923671924
9,"corals",1997,2.35608410020905
4,"corals",1998,90.9926172951743
8,"corals",1998,10.0738770615821
3,"corals",1998,16.4063578020507
5,"corals",1998,156.702850556468
11,"corals",1998,136.686897667175
1,"corals",1998,43.7378510667736
10,"corals",1998,39.0479710262188
10,"corals",1998,126.176653785862
10,"corals",1998,150.18943770548
10,"corals",1998,215.861168243735
10,"corals",1998,324.222734456194
7,"corals",1998,22.152206308287
2,"corals",1998,9.66838131370069
6,"corals",1998,205.345461400618
9,"corals",1998,3.73553431068156
4,"corals",1999,145.43565330415
8,"corals",1999,16.1013160771515
3,"corals",1999,26.2226698847736
5,"corals",1999,250.461873971299
11,"corals",1999,218.469902847793
1,"corals",1999,69.9072422917678
10,"corals",1999,62.4112960502879
10,"corals",1999,201.671131357287
10,"corals",1999,240.05133209019
10,"corals",1999,345.016012944048
10,"corals",1999,518.212868289429
7,"corals",1999,35.4063955114401
2,"corals",1999,15.4532026284101
6,"corals",1999,328.208509872425
9,"corals",1999,5.97059287954841
4,"corals",2000,166.189127429339
8,"corals",2000,18.39895244758
3,"corals",2000,29.9646099701865
5,"corals",2000,286.202449976683
11,"corals",2000,249.645267160987
1,"corals",2000,79.8829127075455
10,"corals",2000,71.3173049158745
10,"corals",2000,230.449333341006
10,"corals",2000,274.306337627465
10,"corals",2000,394.249338712082
10,"corals",2000,592.161154758725
7,"corals",2000,40.4588410185687
2,"corals",2000,17.6583540724601
6,"corals",2000,375.043427325983
9,"corals",2000,6.82258853551463
4,"corals",2001,156.626395888969
8,"corals",2001,17.3402535687677
3,"corals",2001,28.2404086022082
5,"corals",2001,269.734000820846
11,"corals",2001,235.280364311374
1,"corals",2001,75.2863493781553
10,"corals",2001,67.2136174385865
10,"corals",2001,217.18898868137
10,"corals",2001,258.522405747392
10,"corals",2001,371.563735602006
10,"corals",2001,558.087456682413
7,"corals",2001,38.1307883891356
2,"corals",2001,16.6422701561911
6,"corals",2001,353.462956527594
9,"corals",2001,6.43000820499168
4,"corals",2002,149.30767957203
8,"corals",2002,16.5299916967933
3,"corals",2002,26.9208127699672
5,"corals",2002,257.130080377958
11,"corals",2002,224.286366578311
1,"corals",2002,71.7684274435454
10,"corals",2002,64.0729118386376
10,"corals",2002,207.040350667323
10,"corals",2002,246.44237199255
10,"corals",2002,354.201594571441
10,"corals",2002,532.009580393948
7,"corals",2002,36.3490425883884
2,"corals",2002,15.8646231098441
6,"corals",2002,336.946614612877
9,"corals",2002,6.12955178638592
4,"corals",2003,99.2206731144187
8,"corals",2003,10.9848127533209
3,"corals",2003,17.8899114330872
5,"corals",2003,170.872789170617
11,"corals",2003,149.046883094526
1,"corals",2003,47.692869514301
10,"corals",2003,42.578904576462
10,"corals",2003,137.58624481969
10,"corals",2003,163.770397497996
10,"corals",2003,235.380529201945
10,"corals",2003,353.540747678296
7,"corals",2003,24.1553313468023
2,"corals",2003,10.5426498367481
6,"corals",2003,223.913933974078
9,"corals",2003,4.07332198771127
4,"corals",2004,70.767146751969
8,"corals",2004,7.83469645746833
3,"corals",2004,12.7596190191642
5,"corals",2004,121.87157542472
11,"corals",2004,106.304687499052
1,"corals",2004,34.0159786262384
10,"corals",2004,30.3685461317708
10,"corals",2004,98.130618071693
10,"corals",2004,116.805937609436
10,"corals",2004,167.880421788527
10,"corals",2004,252.155817819332
7,"corals",2004,17.2283035843786
2,"corals",2004,7.51933266257348
6,"corals",2004,159.702103684394
9,"corals",2004,2.90521486928409
4,"corals",2005,50.6150100395948
8,"corals",2005,5.60363470978719
3,"corals",2005,9.12610263940637
5,"corals",2005,87.1665920809756
11,"corals",2005,76.0326376288558
1,"corals",2005,24.3293559044868
10,"corals",2005,21.7205912333142
10,"corals",2005,70.186272117184
10,"corals",2005,83.543479935785
10,"corals",2005,120.073644682323
10,"corals",2005,180.350202548086
7,"corals",2005,12.3222540248063
2,"corals",2005,5.37807606601887
6,"corals",2005,114.224240376133
9,"corals",2005,2.0779060132434
4,"corals",2006,21.2228106425076
8,"corals",2006,2.34959705159724
3,"corals",2006,3.8265634654364
5,"corals",2006,36.5488434486154
11,"corals",2006,31.880390219923
1,"corals",2006,10.2012686159931
10,"corals",2006,9.10741683993208
10,"corals",2006,29.4290164455419
10,"corals",2006,35.0296770405914
10,"corals",2006,50.3467296016577
10,"corals",2006,75.6206152092379
7,"corals",2006,5.16670575887997
2,"corals",2006,2.25502059331478
6,"corals",2006,47.8940816645219
9,"corals",2006,0.871263402249551
4,"corals",2007,13.5667587037454
8,"corals",2007,1.50198844003279
3,"corals",2007,2.4461445788035
5,"corals",2007,23.3639807809048
11,"corals",2007,20.3796551163986
1,"corals",2007,6.52119797497834
10,"corals",2007,5.82194925842238
10,"corals",2007,18.8126055370603
10,"corals",2007,22.3928481427416
10,"corals",2007,32.1843295656761
10,"corals",2007,48.3407526389392
7,"corals",2007,3.30283540218657
2,"corals",2007,1.44153009593378
6,"corals",2007,30.616465473174
9,"corals",2007,0.55695829100265
4,"corals",2008,17.013448752805
8,"corals",2008,1.88357469236544
3,"corals",2008,3.06759752585088
5,"corals",2008,29.2996948171347
11,"corals",2008,25.5571891189431
1,"corals",2008,8.17793475781067
10,"corals",2008,7.30103907002157
10,"corals",2008,23.5920242410702
10,"corals",2008,28.0818419952219
10,"corals",2008,40.3608889688479
10,"corals",2008,60.621916822886
7,"corals",2008,4.14193412598532
2,"corals",2008,1.80775666084668
6,"corals",2008,38.3947026474398
9,"corals",2008,0.698455802770891
4,"corals",2009,32.2815523318308
8,"corals",2009,3.57392060163477
3,"corals",2009,5.82050185723947
5,"corals",2009,55.5936450797529
11,"corals",2009,48.4925631472361
1,"corals",2009,15.5169262085701
10,"corals",2009,13.8530922354461
10,"corals",2009,44.7638322022376
10,"corals",2009,53.2828743374856
10,"corals",2009,76.5813074314088
10,"corals",2009,115.024861144114
7,"corals",2009,7.85896294077043
2,"corals",2009,3.43006242286512
6,"corals",2009,72.8506383853577
9,"corals",2009,1.32525967405063
4,"corals",2010,35.4153513693447
8,"corals",2010,3.92086639985496
3,"corals",2010,6.38553921760454
5,"corals",2010,60.9905141538286
11,"corals",2010,53.2000798786276
1,"corals",2010,17.0232641912588
10,"corals",2010,15.1979100641484
10,"corals",2010,49.1093745983658
10,"corals",2010,58.4554205210883
10,"corals",2010,84.0155976121651
10,"corals",2010,126.191139501433
7,"corals",2010,8.62188816340164
2,"corals",2010,3.76304288826821
6,"corals",2010,79.9227660856477
9,"corals",2010,1.45391202162998
4,"corals",2011,47.432321781527
8,"corals",2011,5.25127634061193
3,"corals",2011,8.55225034362219
5,"corals",2011,81.6855284815634
11,"corals",2011,71.2516806988466
1,"corals",2011,22.7995181092756
10,"corals",2011,20.3547934072843
10,"corals",2011,65.7729365479493
10,"corals",2011,78.2902388039202
10,"corals",2011,112.523374935564
10,"corals",2011,169.009723280356
7,"corals",2011,11.5474266926177
2,"corals",2011,5.03990089756738
6,"corals",2011,107.041783070535
9,"corals",2011,1.94724660875954
4,"fish_oil",1976,694.481155814213
8,"fish_oil",1976,76.8866529310047
3,"fish_oil",1976,125.217920615566
5,"fish_oil",1976,1196.00007131139
11,"fish_oil",1976,1043.23270940348
1,"fish_oil",1976,333.819536843829
10,"fish_oil",1976,298.025058038709
10,"fish_oil",1976,963.015582612793
10,"fish_oil",1976,1146.28787905324
10,"fish_oil",1976,1647.51293097782
10,"fish_oil",1976,2474.55877256455
7,"fish_oil",1976,169.071846685192
2,"fish_oil",1976,73.791795743274
6,"fish_oil",1976,1567.25410933165
9,"fish_oil",1976,28.5106447400031
4,"fish_oil",1977,688.648671802114
8,"fish_oil",1977,76.2409332160643
3,"fish_oil",1977,124.166298820066
5,"fish_oil",1977,1185.95566443873
11,"fish_oil",1977,1034.47129370839
1,"fish_oil",1977,331.0160092099
10,"fish_oil",1977,295.52214435752
10,"fish_oil",1977,954.927857061182
10,"fish_oil",1977,1136.66097172556
10,"fish_oil",1977,1633.67656875372
10,"fish_oil",1977,2453.77660395256
7,"fish_oil",1977,167.65192501499
2,"fish_oil",1977,73.1720676695984
6,"fish_oil",1977,1554.09178741831
9,"fish_oil",1977,28.2712028512945
4,"fish_oil",1978,666.061851906149
8,"fish_oil",1978,73.7403254348205
3,"fish_oil",1978,120.093798656436
5,"fish_oil",1978,1147.05779373322
11,"fish_oil",1978,1000.54192194704
1,"fish_oil",1978,320.159095824531
10,"fish_oil",1978,285.829385592146
10,"fish_oil",1978,923.607411085968
10,"fish_oil",1978,1099.37990562846
10,"fish_oil",1978,1580.09400926059
10,"fish_oil",1978,2373.29578334286
7,"fish_oil",1978,162.153150399458
2,"fish_oil",1978,70.772114861233
6,"fish_oil",1978,1503.11950976567
9,"fish_oil",1978,27.343942561409
4,"fish_oil",1979,563.717157598327
8,"fish_oil",1979,62.4096493974705
3,"fish_oil",1979,101.640612850068
5,"fish_oil",1979,970.804974393595
11,"fish_oil",1979,846.802210160844
1,"fish_oil",1979,270.964588290046
10,"fish_oil",1979,241.909859186448
10,"fish_oil",1979,781.689182504771
10,"fish_oil",1979,930.45310093651
10,"fish_oil",1979,1337.30238579109
10,"fish_oil",1979,2008.62359748933
7,"fish_oil",1979,137.237274251936
2,"fish_oil",1979,59.8975234996915
6,"fish_oil",1979,1272.15551401237
9,"fish_oil",1979,23.1423696374993
4,"fish_oil",1980,513.278148752727
8,"fish_oil",1980,56.8254999431216
3,"fish_oil",1980,92.5462439781702
5,"fish_oil",1980,883.941482603832
11,"fish_oil",1980,771.033957247012
1,"fish_oil",1980,246.71983171064
10,"fish_oil",1980,220.264795943513
10,"fish_oil",1980,711.746965810771
10,"fish_oil",1980,847.200122814469
10,"fish_oil",1980,1217.64626754638
10,"fish_oil",1980,1828.90051821872
7,"fish_oil",1980,124.957867821537
2,"fish_oil",1980,54.5381483646469
6,"fish_oil",1980,1158.32846021535
9,"fish_oil",1980,21.0716890291122
4,"fish_oil",1981,454.46441642622
8,"fish_oil",1981,50.3141770841686
3,"fish_oil",1981,81.9418766689788
5,"fish_oil",1981,782.655468623909
11,"fish_oil",1981,682.685398309976
1,"fish_oil",1981,218.449557246139
10,"fish_oil",1981,195.025859158352
10,"fish_oil",1981,630.191778563623
10,"fish_oil",1981,750.124100055124
10,"fish_oil",1981,1078.12284964545
10,"fish_oil",1981,1619.33682299478
7,"fish_oil",1981,110.639630023949
2,"fish_oil",1981,48.2889205974097
6,"fish_oil",1981,1025.60194502894
9,"fish_oil",1981,18.6571995729818
4,"fish_oil",1982,420.232184194283
8,"fish_oil",1982,46.5242949014264
3,"fish_oil",1982,75.7696588885167
5,"fish_oil",1982,723.702461983226
11,"fish_oil",1982,631.262571237895
1,"fish_oil",1982,201.994988517924
10,"fish_oil",1982,180.335665029533
10,"fish_oil",1982,582.722998754435
10,"fish_oil",1982,693.62149728198
10,"fish_oil",1982,996.913957530543
10,"fish_oil",1982,1497.36134552528
7,"fish_oil",1982,102.305772911837
2,"fish_oil",1982,44.651589522913
6,"fish_oil",1982,948.349155391762
9,"fish_oil",1982,17.251858328441
4,"fish_oil",1983,378.59323504841
8,"fish_oil",1983,41.9144082189907
3,"fish_oil",1983,68.2619783920593
5,"fish_oil",1983,651.993984754049
11,"fish_oil",1983,568.713554075241
1,"fish_oil",1983,181.980198192558
10,"fish_oil",1983,162.467001305575
10,"fish_oil",1983,524.983553219609
10,"fish_oil",1983,624.893609847122
10,"fish_oil",1983,898.134161166268
10,"fish_oil",1983,1348.99443012858
7,"fish_oil",1983,92.1687462017751
2,"fish_oil",1983,40.2272609365822
6,"fish_oil",1983,854.381430550313
9,"fish_oil",1983,15.5424479628664
4,"fish_oil",1984,368.282498433563
8,"fish_oil",1984,40.7728970045657
3,"fish_oil",1984,66.4029085121686
5,"fish_oil",1984,634.237359360561
11,"fish_oil",1984,553.225016186778
1,"fish_oil",1984,177.024087731574
10,"fish_oil",1984,158.042319869174
10,"fish_oil",1984,510.685973011443
10,"fish_oil",1984,607.875045258639
10,"fish_oil",1984,873.674070696354
10,"fish_oil",1984,1312.25545812299
7,"fish_oil",1984,89.6585912961133
2,"fish_oil",1984,39.1316980636725
6,"fish_oil",1984,831.112916790701
9,"fish_oil",1984,15.1191596617044
4,"fish_oil",1985,361.110449778286
8,"fish_oil",1985,39.9788728454565
3,"fish_oil",1985,65.1097574861849
5,"fish_oil",1985,621.886022493683
11,"fish_oil",1985,542.451339049568
1,"fish_oil",1985,173.576665234532
10,"fish_oil",1985,154.964554261208
10,"fish_oil",1985,500.740714516716
10,"fish_oil",1985,596.037096348584
10,"fish_oil",1985,856.659868363797
10,"fish_oil",1985,1286.70018456575
7,"fish_oil",1985,87.9125518240385
2,"fish_oil",1985,38.3696351264708
6,"fish_oil",1985,814.927563691909
9,"fish_oil",1985,14.8247244138122
4,"fish_oil",1986,373.225198631576
8,"fish_oil",1986,41.3201079281236
3,"fish_oil",1986,67.2940984830408
5,"fish_oil",1986,642.749425872091
11,"fish_oil",1986,560.649820267022
1,"fish_oil",1986,179.399918777593
10,"fish_oil",1986,160.163397598999
10,"fish_oil",1986,517.539862812512
10,"fish_oil",1986,616.03330452794
10,"fish_oil",1986,885.399604819201
10,"fish_oil",1986,1329.8671701655
7,"fish_oil",1986,90.8618945723694
2,"fish_oil",1986,39.6568825418668
6,"fish_oil",1986,842.267239887414
9,"fish_oil",1986,15.3220731147507
4,"fish_oil",1987,371.875856144285
8,"fish_oil",1987,41.1707209697636
3,"fish_oil",1987,67.0508062654733
5,"fish_oil",1987,640.425656972801
11,"fish_oil",1987,558.622870785175
1,"fish_oil",1987,178.751323951974
10,"fish_oil",1987,159.584349672756
10,"fish_oil",1987,515.668771234772
10,"fish_oil",1987,613.806123955905
10,"fish_oil",1987,882.198568797533
10,"fish_oil",1987,1325.05922503817
7,"fish_oil",1987,90.5333963485844
2,"fish_oil",1987,39.5135087377307
6,"fish_oil",1987,839.222142780893
9,"fish_oil",1987,15.2666783441862
4,"fish_oil",1988,409.642779022279
8,"fish_oil",1988,45.3519320325576
3,"fish_oil",1988,73.8603438767371
5,"fish_oil",1988,705.46592779532
11,"fish_oil",1988,615.355424217312
1,"fish_oil",1988,196.904929125562
10,"fish_oil",1988,175.791397608364
10,"fish_oil",1988,568.038997459562
10,"fish_oil",1988,676.142971488402
10,"fish_oil",1988,971.792783534416
10,"fish_oil",1988,1459.62942833035
7,"fish_oil",1988,99.7277759816983
2,"fish_oil",1988,43.5264168426274
6,"fish_oil",1988,924.451762881891
9,"fish_oil",1988,16.8171298029233
4,"fish_oil",1989,410.742786484745
8,"fish_oil",1989,45.4737148790467
3,"fish_oil",1989,74.0586799236672
5,"fish_oil",1989,707.360304615393
11,"fish_oil",1989,617.007828686209
1,"fish_oil",1989,197.433674907317
10,"fish_oil",1989,176.263447548236
10,"fish_oil",1989,569.564343854459
10,"fish_oil",1989,677.9586078243
10,"fish_oil",1989,974.402323769471
10,"fish_oil",1989,1463.54894881459
7,"fish_oil",1989,99.9955734467405
2,"fish_oil",1989,43.6432976612166
6,"fish_oil",1989,926.934179001337
9,"fish_oil",1989,16.8622885832748
4,"fish_oil",1990,449.873718616196
8,"fish_oil",1990,49.8059366714872
3,"fish_oil",1990,81.1141542331242
5,"fish_oil",1990,774.749602694803
11,"fish_oil",1990,675.789363659778
1,"fish_oil",1990,216.242924850282
10,"fish_oil",1990,193.055837409286
10,"fish_oil",1990,623.82599960892
10,"fish_oil",1990,742.54684441331
10,"fish_oil",1990,1067.23236839782
10,"fish_oil",1990,1602.97935750723
7,"fish_oil",1990,109.522021936507
2,"fish_oil",1990,47.801137981164
6,"fish_oil",1990,1015.24199509045
9,"fish_oil",1990,18.4687369296479
4,"fish_oil",1991,453.159074237427
8,"fish_oil",1991,50.1696614396682
3,"fish_oil",1991,81.7065178932885
5,"fish_oil",1991,780.407474797422
11,"fish_oil",1991,680.724545006884
1,"fish_oil",1991,217.82211225179
10,"fish_oil",1991,194.465693229704
10,"fish_oil",1991,628.381700841679
10,"fish_oil",1991,747.969544936525
10,"fish_oil",1991,1075.02619523318
10,"fish_oil",1991,1614.68565868682
7,"fish_oil",1991,110.321843698766
2,"fish_oil",1991,48.1502220260171
6,"fish_oil",1991,1022.6561445672
9,"fish_oil",1991,18.6036111536312
4,"fish_oil",1992,391.807991364166
8,"fish_oil",1992,43.3774261481469
3,"fish_oil",1992,70.6446554358452
5,"fish_oil",1992,674.75176495253
11,"fish_oil",1992,588.564439761592
1,"fish_oil",1992,188.332197517374
10,"fish_oil",1992,168.137894583238
10,"fish_oil",1992,543.308047910302
10,"fish_oil",1992,646.705454362376
10,"fish_oil",1992,929.483437856727
10,"fish_oil",1992,1396.08093621257
7,"fish_oil",1992,95.3858864151482
2,"fish_oil",1992,41.6313891705674
6,"fish_oil",1992,884.203522865264
9,"fish_oil",1992,16.0849554441565
4,"fish_oil",1993,354.730406495984
8,"fish_oil",1993,39.2725323358195
3,"fish_oil",1993,63.9594084139909
5,"fish_oil",1993,610.898636937258
11,"fish_oil",1993,532.867393129964
1,"fish_oil",1993,170.509939700353
10,"fish_oil",1993,152.22666460995
10,"fish_oil",1993,491.893705426314
10,"fish_oil",1993,585.506405600376
10,"fish_oil",1993,841.524535000479
10,"fish_oil",1993,1263.96696575717
7,"fish_oil",1993,86.359326526794
2,"fish_oil",1993,37.6917263786533
6,"fish_oil",1993,800.529550199119
9,"fish_oil",1993,14.5628034877731
4,"fish_oil",1994,295.110002030336
8,"fish_oil",1994,32.6719020561078
3,"fish_oil",1994,53.2095946703841
5,"fish_oil",1994,508.223413289281
11,"fish_oil",1994,443.307070915737
1,"fish_oil",1994,141.851918329231
10,"fish_oil",1994,126.641557868883
10,"fish_oil",1994,409.219930822909
10,"fish_oil",1994,487.098916194706
10,"fish_oil",1994,700.087454260508
10,"fish_oil",1994,1051.52895551146
7,"fish_oil",1994,71.8447039215092
2,"fish_oil",1994,31.3567860111173
6,"fish_oil",1994,665.982596525117
9,"fish_oil",1994,12.1151975927182
4,"fish_oil",1995,269.179159448474
8,"fish_oil",1995,29.801074421537
3,"fish_oil",1995,48.5341529240872
5,"fish_oil",1995,463.566637050752
11,"fish_oil",1995,404.354389568934
1,"fish_oil",1995,129.387617767327
10,"fish_oil",1995,115.513767286298
10,"fish_oil",1995,373.262431807209
10,"fish_oil",1995,444.298315636471
10,"fish_oil",1995,638.571892452815
10,"fish_oil",1995,959.132792629678
7,"fish_oil",1995,65.5318250122488
2,"fish_oil",1995,28.6015155142406
6,"fish_oil",1995,607.463773869364
9,"fish_oil",1995,11.0506546105639
4,"fish_oil",1996,281.411242431094
8,"fish_oil",1996,31.1552996744963
3,"fish_oil",1996,50.739649765949
5,"fish_oil",1996,484.632107289968
11,"fish_oil",1996,422.729127263071
1,"fish_oil",1996,135.267270860443
10,"fish_oil",1996,120.762962617676
10,"fish_oil",1996,390.224283718461
10,"fish_oil",1996,464.488191691657
10,"fish_oil",1996,667.589979866625
10,"fish_oil",1996,1002.71786041441
7,"fish_oil",1996,68.5097328235176
2,"fish_oil",1996,29.9012302169528
6,"fish_oil",1996,635.06824111761
9,"fish_oil",1996,11.5528202480734
4,"fish_oil",1997,258.105750992985
8,"fish_oil",1997,28.575127100213
3,"fish_oil",1997,46.5375700516584
5,"fish_oil",1997,444.496577062014
11,"fish_oil",1997,387.720184582036
1,"fish_oil",1997,124.064910230993
10,"fish_oil",1997,110.761797891586
10,"fish_oil",1997,357.907278098581
10,"fish_oil",1997,426.020909855098
10,"fish_oil",1997,612.302520753263
10,"fish_oil",1997,919.676286421679
7,"fish_oil",1997,62.8359971974911
2,"fish_oil",1997,27.4249152737758
6,"fish_oil",1997,582.474118266936
9,"fish_oil",1997,10.5960562216915
4,"fish_oil",1998,241.634972588329
8,"fish_oil",1998,26.7516319454488
3,"fish_oil",1998,43.5678183089597
5,"fish_oil",1998,416.131441476115
11,"fish_oil",1998,362.978181667748
1,"fish_oil",1998,116.147823392182
10,"fish_oil",1998,103.693636791901
10,"fish_oil",1998,335.067758078993
10,"fish_oil",1998,398.834781785586
10,"fish_oil",1998,573.229004967043
10,"fish_oil",1998,860.98799970435
7,"fish_oil",1998,58.8261764875933
2,"fish_oil",1998,25.6748198167664
6,"fish_oil",1998,545.304074238423
9,"fish_oil",1998,9.91987875056072
4,"fish_oil",1999,237.396277166294
8,"fish_oil",1999,26.282362043644
3,"fish_oil",1999,42.8035634081227
5,"fish_oil",1999,408.831776129432
11,"fish_oil",1999,356.610916447598
1,"fish_oil",1999,114.110389646486
10,"fish_oil",1999,101.874671023594
10,"fish_oil",1999,329.190089970658
10,"fish_oil",1999,391.838529771259
10,"fish_oil",1999,563.173576594631
10,"fish_oil",1999,845.884780771752
7,"fish_oil",1999,57.7942635889642
2,"fish_oil",1999,25.2244390624693
6,"fish_oil",1999,535.738497458155
9,"fish_oil",1999,9.74586691693935
4,"fish_oil",2000,240.784300150689
8,"fish_oil",2000,26.6574532108306
3,"fish_oil",2000,43.4144384326672
5,"fish_oil",2000,414.666456735258
11,"fish_oil",2000,361.700322211801
1,"fish_oil",2000,115.738926654291
10,"fish_oil",2000,103.3285848384
10,"fish_oil",2000,333.88815686694
10,"fish_oil",2000,397.430689685825
10,"fish_oil",2000,571.2109605186
10,"fish_oil",2000,857.956903863206
7,"fish_oil",2000,58.619079781294
2,"fish_oil",2000,25.5844319837241
6,"fish_oil",2000,543.384339106051
9,"fish_oil",2000,9.88495596042217
4,"fish_oil",2001,292.748652677575
8,"fish_oil",2001,32.4104748789778
3,"fish_oil",2001,52.783833289641
5,"fish_oil",2001,504.156817715524
11,"fish_oil",2001,439.759909322504
1,"fish_oil",2001,140.716877384397
10,"fish_oil",2001,125.628223997957
10,"fish_oil",2001,405.945520561864
10,"fish_oil",2001,483.201350193645
10,"fish_oil",2001,694.48564122259
10,"fish_oil",2001,1043.11505153862
7,"fish_oil",2001,71.2698320298854
2,"fish_oil",2001,31.1058818538791
6,"fish_oil",2001,660.653676588705
9,"fish_oil",2001,12.0182567442302
4,"fish_oil",2002,378.666568879241
8,"fish_oil",2002,41.9225270754233
3,"fish_oil",2002,68.275200795188
5,"fish_oil",2002,652.120276542054
11,"fish_oil",2002,568.823714373167
1,"fish_oil",2002,182.015447911341
10,"fish_oil",2002,162.498471301566
10,"fish_oil",2002,525.085242979268
10,"fish_oil",2002,625.014652269515
10,"fish_oil",2002,898.308130515272
10,"fish_oil",2002,1349.2557314942
7,"fish_oil",2002,92.1865993661113
2,"fish_oil",2002,40.2350529911548
6,"fish_oil",2002,854.546924958276
9,"fish_oil",2002,15.5454585482232
4,"fish_oil",2003,405.389416834078
8,"fish_oil",2003,44.8810383594662
3,"fish_oil",2003,73.0934444952744
5,"fish_oil",2003,698.141004091036
11,"fish_oil",2003,608.966126937576
1,"fish_oil",2003,194.860445436109
10,"fish_oil",2003,173.966137840859
10,"fish_oil",2003,562.140991399294
10,"fish_oil",2003,669.122510989597
10,"fish_oil",2003,961.702561292204
10,"fish_oil",2003,1444.47394912463
7,"fish_oil",2003,98.692292450202
2,"fish_oil",2003,43.0744776774157
6,"fish_oil",2003,914.853087220031
9,"fish_oil",2003,16.6425158522305
4,"fish_oil",2004,430.381586381301
8,"fish_oil",2004,47.6479446316996
3,"fish_oil",2004,77.5996394815243
5,"fish_oil",2004,741.181245443103
11,"fish_oil",2004,646.50875647092
1,"fish_oil",2004,206.873549597583
10,"fish_oil",2004,184.691112474753
10,"fish_oil",2004,596.796861491349
10,"fish_oil",2004,710.373768541198
10,"fish_oil",2004,1020.99131543265
10,"fish_oil",2004,1533.52545452652
7,"fish_oil",2004,104.77665085596
2,"fish_oil",2004,45.7300098757629
6,"fish_oil",2004,971.253581453856
9,"fish_oil",2004,17.6685233418181
4,"fish_oil",2005,441.425661304458
