"rgn_id","trend"
4,0.0127152483554689
8,0.0127152483554689
3,0.0127152483554689
5,0.0127152483554689
11,0.0127152483554689
1,0.0127152483554689
10,0.0127152483554689
7,0.0127152483554689
2,0.0127152483554689
6,0.0127152483554689
9,0.0127152483554689
