"rgn_id","pressure_score"
4,0.0599261663033085
8,0.0599261663033085
3,0.0599261663033085
5,0.0599261663033085
11,0.0599261663033085
1,0.0599261663033085
10,0.0599261663033085
7,0.0599261663033085
2,0.0599261663033085
6,0.0599261663033085
9,0.0599261663033085
