"rgn_id","pressures.score"
4,0.259772406470939
8,0.259772406470939
3,0.259772406470939
5,0.259772406470939
11,0.259772406470939
1,0.259772406470939
10,0.259772406470939
7,0.259772406470939
2,0.259772406470939
6,0.259772406470939
9,0.259772406470939
