"rgn_id","resilience.score"
4,0.570266644390448
8,0.570266644390448
3,0.570266644390448
5,0.570266644390448
11,0.570266644390448
1,0.570266644390448
10,0.570266644390448
7,0.570266644390448
2,0.570266644390448
6,0.570266644390448
9,0.570266644390448
