"rgn_id","trend"
4,0.00180334134904084
8,0.00180334134904084
3,0.00180334134904084
5,0.00180334134904084
11,0.00180334134904084
1,0.00180334134904084
10,0.00180334134904084
7,0.00180334134904084
2,0.00180334134904084
6,0.00180334134904084
9,0.00180334134904084
