"rgn_id","score"
4,0.842236247337683
8,0.842236247337683
3,0.842236247337683
5,0.842236247337683
11,0.842236247337683
1,0.842236247337683
10,0.842236247337683
7,0.842236247337683
2,0.842236247337683
6,0.842236247337683
9,0.842236247337683
