"rgn_id","w_fis"
4,0.847930314596409
8,0.847930314596409
3,0.847930314596409
5,0.847930314596409
11,0.847930314596409
1,0.847930314596409
10,0.847930314596409
7,0.847930314596409
2,0.847930314596409
6,0.847930314596409
9,0.847930314596409
