"rgn_id","score"
4,0.742857142857143
8,0.742857142857143
3,0.742857142857143
5,0.742857142857143
11,0.742857142857143
1,0.742857142857143
10,0.742857142857143
7,0.742857142857143
2,0.742857142857143
6,0.742857142857143
9,0.742857142857143
