"rgn_id","trend.score"
4,0.013564995237138
8,0.013564995237138
3,0.013564995237138
5,0.013564995237138
11,0.013564995237138
1,0.013564995237138
10,0.013564995237138
7,0.013564995237138
2,0.013564995237138
6,0.013564995237138
9,0.013564995237138
