"rgn_id","resilience.score"
4,0.863636363636364
8,0.863636363636364
3,0.863636363636364
5,0.863636363636364
11,0.863636363636364
1,0.863636363636364
10,0.863636363636364
7,0.863636363636364
2,0.863636363636364
6,0.863636363636364
9,0.863636363636364
