"rgn_id","pressure_score"
4,0.0389940137701407
8,0.0389940137701407
3,0.0389940137701407
5,0.0389940137701407
11,0.0389940137701407
1,0.0389940137701407
10,0.0389940137701407
7,0.0389940137701407
2,0.0389940137701407
6,0.0389940137701407
9,0.0389940137701407
