"rgn_id","resilience.score"
4,0.331301519479
8,0.331301519479
3,0.331301519479
5,0.331301519479
11,0.331301519479
1,0.331301519479
10,0.331301519479
7,0.331301519479
2,0.331301519479
6,0.331301519479
9,0.331301519479
