"rgn_id","resilience.score"
4,0.9444444444445
8,0.9444444444445
3,0.9444444444445
5,0.9444444444445
11,0.9444444444445
1,0.9444444444445
10,0.9444444444445
7,0.9444444444445
2,0.9444444444445
6,0.9444444444445
9,0.9444444444445
