"rgn_id","species_code","year","tonnes"
9,94,2008,0
4,94,2009,0
8,94,2009,0
3,94,2009,0
5,94,2009,0
11,94,2009,0
1,94,2009,0
10,94,2009,0
7,94,2009,0
2,94,2009,0
6,94,2009,0
9,94,2009,0
4,94,2010,0
8,94,2010,0
3,94,2010,0
5,94,2010,0
11,94,2010,0
1,94,2010,0
10,94,2010,0
7,94,2010,0
2,94,2010,0
6,94,2010,0
9,94,2010,0
4,94,2011,0
8,94,2011,0
3,94,2011,0
5,94,2011,0
11,94,2011,0
1,94,2011,0
10,94,2011,0
7,94,2011,0
2,94,2011,0
6,94,2011,0
9,94,2011,0
4,94,2012,0
8,94,2012,0
3,94,2012,0
5,94,2012,0
11,94,2012,0
1,94,2012,0
10,94,2012,0
7,94,2012,0
2,94,2012,0
6,94,2012,0
9,94,2012,0
4,95,2003,2026.94708417039
8,95,2003,224.405191797331
3,95,2003,365.467222476372
5,95,2003,3490.70502045518
11,95,2003,3044.83063468788
1,95,2003,974.302227180547
10,95,2003,19057.0307532329
7,95,2003,493.46146225101
2,95,2003,215.372388387079
6,95,2003,4574.26543610015
9,95,2003,83.2125792611527
4,95,2004,2053.34726326957
8,95,2004,227.327980113071
3,95,2004,370.227287602692
5,95,2004,3536.17006413694
11,95,2004,3084.48834194141
1,95,2004,986.992125942667
10,95,2004,19305.2409945919
7,95,2004,499.888601412022
2,95,2004,218.17752803322
6,95,2004,4633.84342296687
9,95,2004,84.2963899895903
4,95,2005,2053.34726326957
8,95,2005,227.327980113071
3,95,2005,370.227287602692
5,95,2005,3536.17006413694
11,95,2005,3084.48834194141
1,95,2005,986.992125942667
10,95,2005,19305.2409945919
7,95,2005,499.888601412022
2,95,2005,218.17752803322
6,95,2005,4633.84342296687
9,95,2005,84.2963899895903
4,95,2006,2808.97905615277
8,95,2006,310.984676794681
3,95,2006,506.470929440483
5,95,2006,4837.48064773934
11,95,2006,4219.58005177585
1,95,2006,1350.20522828957
10,95,2006,26409.5696806018
7,95,2006,683.847606731646
2,95,2006,298.466858349445
6,95,2006,6339.09780261868
9,95,2006,115.31746150576
4,95,2007,1848.65787465392
8,95,2007,204.66662803837
3,95,2007,333.320915989955
5,95,2007,3183.66442545769
11,95,2007,2777.00891836902
1,95,2007,888.603110873697
10,95,2007,17380.7842565882
7,95,2007,450.056849116978
2,95,2007,196.428345310137
6,95,2007,4171.91543146026
9,95,2007,75.8932441417709
4,95,2008,1807.53226232387
8,95,2008,200.113573350963
3,95,2008,325.905792315399
5,95,2008,3112.83999074455
11,95,2008,2715.23102329185
1,95,2008,868.835068579817
10,95,2008,16994.1278583822
7,95,2008,440.044794557268
2,95,2008,192.058561105815
6,95,2008,4079.10616747455
9,95,2008,74.2049078736936
4,95,2009,1850.94589017585
8,95,2009,204.919936359068
3,95,2009,333.73345496757
5,95,2009,3187.60472924344
11,95,2009,2780.44591966433
1,95,2009,889.702902099747
10,95,2009,17402.2958108393
7,95,2009,450.613867844265
2,95,2009,196.671457412803
6,95,2009,4177.07885698871
9,95,2009,75.9871744049021
4,95,2010,1794.33217277428
8,95,2010,198.652179193093
3,95,2010,323.525759752239
5,95,2010,3090.10746890367
11,95,2010,2695.40216966509
1,95,2010,862.490119198757
10,95,2010,16870.0227377027
7,95,2010,436.831224976762
2,95,2010,190.655991282744
6,95,2010,4049.31717404119
9,95,2010,73.6630025094749
4,95,2011,1594.80548584914
8,95,2011,176.562394611249
3,95,2011,287.55024531976
5,95,2011,2746.49277209996
11,95,2011,2395.67803106672
1,95,2011,766.582684332156
10,95,2011,14994.1048913425
7,95,2011,388.256335450983
2,95,2011,169.455369201573
6,95,2011,3599.03998885518
9,95,2011,65.4718018707721
4,95,2012,2119.05437569419
8,95,2012,234.602475476689
3,95,2012,382.074560805979
5,95,2012,3649.32750618932
11,95,2012,3183.19196888354
1,95,2012,1018.57587397283
10,95,2012,19923.0087064189
7,95,2012,515.885036657206
2,95,2012,225.159208930283
6,95,2012,4782.12641250181
9,95,2012,86.9938744692572
4,96,2003,4263.80492571159
8,96,2003,472.049798247364
3,96,2003,768.782251668242
5,96,2003,7342.90765489556
11,96,2003,6404.98410616051
1,96,2003,2049.50324940746
10,96,2003,40087.6087144272
7,96,2003,1038.0258220978
2,96,2003,453.04875378281
6,96,2003,9622.24206555389
9,96,2003,175.042658047527
4,96,2004,3624.09925260612
8,96,2004,401.227389814423
3,96,2004,653.440584696249
5,96,2004,6241.2391297713
11,96,2004,5444.03379528825
1,96,2004,1742.01290251378
10,96,2004,34073.1987771406
7,96,2004,882.289098960749
2,96,2004,385.077103334975
6,96,2004,8178.60124601015
9,96,2004,148.780719863341
4,96,2005,3717.73188781121
8,96,2005,411.593545707579
3,96,2005,670.322949010932
5,96,2005,6402.48848469594
11,96,2005,5584.68646368078
1,96,2005,1787.01974345677
10,96,2005,34953.517766494
7,96,2005,905.084019185138
2,96,2005,395.02599861329
6,96,2005,8389.90450609744
9,96,2005,152.624635246867
4,96,2006,4117.31326524347
8,96,2006,455.831570637583
3,96,2006,742.369179178416
5,96,2006,7090.62717917699
11,96,2006,6184.92789502258
1,96,2006,1979.08841116521
10,96,2006,38710.3176640416
7,96,2006,1002.36234101992
2,96,2006,437.483345568555
6,96,2006,9291.6504362068
9,96,2006,169.028712738841
4,96,2007,4165.24425707465
8,96,2007,461.138055201937
3,96,2007,751.011341863313
5,96,2007,7173.17149181699
11,96,2007,6256.92866574733
1,96,2007,2002.12762736221
10,96,2007,39160.9571466868
7,96,2007,1014.03116923002
2,96,2007,442.576232437216
6,96,2007,9399.81758125148
9,96,2007,170.996431328027
4,96,2008,4297.94915734653
8,96,2008,475.829937802387
3,96,2008,774.93860256495
5,96,2008,7401.70911139064
11,96,2008,6456.27474087508
1,96,2008,2065.91551847314
10,96,2008,40408.6272932516
7,96,2008,1046.33825541271
2,96,2008,456.67673439182
6,96,2008,9699.29626190151
9,96,2008,176.44438658964
4,96,2009,4028.66733053489
8,96,2009,446.017496981844
3,96,2009,726.385938276483
5,96,2009,6937.96566583668
11,96,2009,6051.76612688905
1,96,2009,1936.47855109951
10,96,2009,37876.8828313894
7,96,2009,980.781435970387
2,96,2009,428.064310001178
6,96,2009,9091.600795861
9,96,2009,165.389517159576
4,96,2010,4153.62817827101
8,96,2010,459.852028343011
3,96,2010,748.916913207732
5,96,2010,7153.16687259701
11,96,2010,6239.47927455577
1,96,2010,1996.54407190688
10,96,2010,39051.7446404888
7,96,2010,1011.20322799918
2,96,2010,441.341970992914
6,96,2010,9373.60326703012
9,96,2010,170.519554607514
4,96,2011,4392.98980210358
8,96,2011,486.351975739049
3,96,2011,792.074837019703
5,96,2011,7565.38326864498
11,96,2011,6599.0424869878
1,96,2011,2111.59915401677
10,96,2011,41302.1841621441
7,96,2011,1069.47595639235
2,96,2011,466.775237117929
6,96,2011,9913.77701462169
9,96,2011,180.346105212015
4,96,2012,4223.9113217395
8,96,2012,467.633140348024
3,96,2012,761.589264366247
5,96,2012,7274.2049222209
11,96,2012,6345.05690408851
1,96,2012,2030.32740238915
10,96,2012,39712.535460818
7,96,2012,1028.31370069894
2,96,2012,448.809876095308
6,96,2012,9532.21310762196
9,96,2012,173.404899613444
4,97,2003,1203.67216572862
8,97,2003,133.259661942282
3,97,2003,217.027235992698
5,97,2003,2072.90289159708
11,97,2003,1808.12706604606
1,97,2003,578.574784227592
10,97,2003,11316.7322710298
7,97,2003,293.034698147727
2,97,2003,127.895666933074
6,97,2003,2716.35901454318
9,97,2003,49.4145438118978
4,97,2004,1340.95309704436
8,97,2004,148.458161184127
3,97,2004,241.779574649564
5,97,2004,2309.32111874223
11,97,2004,2014.34714376442
1,97,2004,644.562257790616
10,97,2004,12607.4255260968
7,97,2004,326.455821784988
2,97,2004,142.482393093009
6,97,2004,3026.16454625011
9,97,2004,55.0503595997733
4,97,2005,1340.07309107438
8,97,2005,148.360734906936
3,97,2005,241.62090581202
5,97,2005,2307.80561728617
11,97,2005,2013.02522018931
1,97,2005,644.139261165212
10,97,2005,12599.1518513848
7,97,2005,326.241583812954
2,97,2005,142.388888438137
6,97,2005,3024.17861335455
9,97,2005,55.0142325754921
4,97,2006,1394.75079534202
8,97,2006,154.41415426309
3,97,2006,251.479529584755
5,97,2006,2401.96877442262
11,97,2006,2095.16073832329
1,97,2006,670.421451490314
10,97,2006,13113.2228401551
7,97,2006,339.552903141983
2,97,2006,148.198644327479
6,97,2006,3147.57124393184
9,97,2006,57.2589250175006
4,97,2007,1400.50016767917
8,97,2007,155.050672607406
3,97,2007,252.516165990042
5,97,2007,2411.8700506022
11,97,2007,2103.79730568073
1,97,2007,673.185029442953
10,97,2007,13167.27751494
7,97,2007,340.952591225937
2,97,2007,148.809541405972
6,97,2007,3160.54600551615
9,97,2007,57.4949549094714
4,97,2008,1320.360957347
8,97,2008,146.17838629785
3,97,2008,238.066723851034
5,97,2008,2273.85838467046
11,97,2008,1983.41413210667
1,97,2008,634.664136756162
10,97,2008,12413.8215378368
7,97,2008,321.442653239399
2,97,2008,140.294384169019
6,97,2008,2979.69371649407
9,97,2008,54.204987231592
4,97,2009,1402.84685026577
8,97,2009,155.31047601325
3,97,2009,252.939282890159
5,97,2009,2415.91138781836
11,97,2009,2107.32243521437
1,97,2009,674.31302044403
10,97,2009,13189.3406475052
7,97,2009,341.523892484693
2,97,2009,149.058887152296
6,97,2009,3165.84182657097
9,97,2009,57.5912936408881
4,97,2010,1436.40441125406
8,97,2010,159.025664716812
3,97,2010,258.989854561838
5,97,2010,2473.7025100094
11,97,2010,2157.73178754553
1,97,2010,690.443291759436
10,97,2010,13504.8434431883
7,97,2010,349.693500484913
2,97,2010,152.624531324725
6,97,2010,3241.57206765488
9,97,2010,58.9689375001465
4,97,2011,1496.53815253553
8,97,2011,165.683126991552
3,97,2011,269.832225127345
5,97,2011,2577.26177617341
11,97,2011,2248.06323184524
1,97,2011,719.348061162043
10,97,2011,14070.2112151727
7,97,2011,364.33309524055
2,97,2011,159.014016074269
6,97,2011,3377.27748218463
9,97,2011,61.4376174926988
4,97,2012,1649.95252663409
8,97,2012,182.667774648571
3,97,2012,297.493492472518
5,97,2012,2841.46419667964
11,97,2012,2478.51857510744
1,97,2012,793.090472857474
10,97,2012,15512.5885066258
7,97,2012,401.681915031763
2,97,2012,175.314994240179
6,97,2012,3723.49178364344
9,97,2012,67.7357620590639
4,98,2003,0
8,98,2003,0
3,98,2003,0
5,98,2003,0
11,98,2003,0
1,98,2003,0
10,98,2003,0
7,98,2003,0
2,98,2003,0
6,98,2003,0
9,98,2003,0
4,98,2004,0
8,98,2004,0
3,98,2004,0
5,98,2004,0
11,98,2004,0
1,98,2004,0
10,98,2004,0
7,98,2004,0
2,98,2004,0
6,98,2004,0
9,98,2004,0
4,98,2005,0
8,98,2005,0
3,98,2005,0
5,98,2005,0
11,98,2005,0
1,98,2005,0
10,98,2005,0
7,98,2005,0
2,98,2005,0
6,98,2005,0
9,98,2005,0
4,98,2006,0
8,98,2006,0
3,98,2006,0
5,98,2006,0
11,98,2006,0
1,98,2006,0
10,98,2006,0
7,98,2006,0
2,98,2006,0
6,98,2006,0
9,98,2006,0
4,98,2007,12.3787506442823
8,98,2007,1.37046296582451
3,98,2007,2.23194164811909
5,98,2007,21.3180538152256
11,98,2007,18.5950582899897
1,98,2007,5.95015253068294
10,98,2007,116.383024281683
7,98,2007,3.01361413994105
2,98,2007,1.31529881185741
6,98,2007,27.9354560641717
9,98,2007,0.508186808222959
4,98,2008,19.3014642747339
8,98,2008,2.13688301306286
3,98,2008,3.48013650346531
5,98,2008,33.2399986028873
11,98,2008,28.9941904142493
1,98,2008,9.27772598386107
10,98,2008,181.469265349164
7,98,2008,4.698952853273
2,98,2008,2.05086876351227
6,98,2008,43.5581281758886
9,98,2008,0.792386065902149
4,98,2009,31.6215478543513
8,98,2009,3.50085089374129
3,98,2009,5.70150022908146
5,98,2009,54.4570189877089
11,98,2009,47.5011204658978
1,98,2009,15.1996787395171
10,98,2009,297.300711316716
7,98,2009,7.69828446174514
2,98,2009,3.35993393171159
6,98,2009,71.3611887136898
9,98,2009,1.29816440583969
4,98,2010,25.696174323202
8,98,2010,2.84484729398643
3,98,2010,4.63313005628512
5,98,2010,44.2526425169137
11,98,2010,38.6001683934383
1,98,2010,12.3515014617968
10,98,2010,241.591301589465
7,98,2010,6.25574878338473
2,98,2010,2.7303359222443
6,98,2010,57.9892405502711
9,98,2010,1.05490910901259
4,98,2011,20.0054690507121
8,98,2011,2.21482403481592
3,98,2011,3.60707157350052
5,98,2011,34.4523997677342
11,98,2011,30.0517292743435
1,98,2011,9.61612328418427
10,98,2011,188.088205118739
7,98,2011,4.87034323089998
2,98,2011,2.12567248740937
6,98,2011,45.1468744923344
9,98,2011,0.821287685327151
4,98,2012,23.818828253927
8,98,2012,2.63700456931162
3,98,2012,4.29463653619123
5,98,2012,41.0195727439885
11,98,2012,35.7800647665204
1,98,2012,11.4491086609349
10,98,2012,223.940795537267
7,98,2012,5.79870777637945
2,98,2012,2.53085932518535
6,98,2012,53.7525837064157
9,98,2012,0.977838123879248
4,99,2003,921.072915238063
8,99,2003,101.972836793577
3,99,2003,166.073383296065
5,99,2003,1586.22485734143
11,99,2003,1383.61334195658
1,99,2003,442.736467922854
10,99,2003,8659.77953185981
7,99,2003,224.235744061964
2,99,2003,97.8682054320444
6,99,2003,2078.60976401657
9,99,2003,37.8129520810448
4,99,2004,0
8,99,2004,0
3,99,2004,0
5,99,2004,0
11,99,2004,0
1,99,2004,0
10,99,2004,0
7,99,2004,0
2,99,2004,0
6,99,2004,0
9,99,2004,0
4,99,2005,0
8,99,2005,0
3,99,2005,0
5,99,2005,0
11,99,2005,0
1,99,2005,0
10,99,2005,0
7,99,2005,0
2,99,2005,0
6,99,2005,0
9,99,2005,0
4,99,2006,0
8,99,2006,0
3,99,2006,0
5,99,2006,0
11,99,2006,0
1,99,2006,0
10,99,2006,0
7,99,2006,0
2,99,2006,0
6,99,2006,0
9,99,2006,0
4,99,2007,0
8,99,2007,0
3,99,2007,0
5,99,2007,0
11,99,2007,0
1,99,2007,0
10,99,2007,0
7,99,2007,0
2,99,2007,0
6,99,2007,0
9,99,2007,0
4,99,2008,0
8,99,2008,0
3,99,2008,0
5,99,2008,0
11,99,2008,0
1,99,2008,0
10,99,2008,0
7,99,2008,0
2,99,2008,0
6,99,2008,0
9,99,2008,0
4,99,2009,0
8,99,2009,0
3,99,2009,0
5,99,2009,0
11,99,2009,0
1,99,2009,0
10,99,2009,0
7,99,2009,0
2,99,2009,0
6,99,2009,0
9,99,2009,0
4,99,2010,0
8,99,2010,0
3,99,2010,0
5,99,2010,0
11,99,2010,0
1,99,2010,0
10,99,2010,0
7,99,2010,0
2,99,2010,0
6,99,2010,0
9,99,2010,0
4,99,2011,0
8,99,2011,0
3,99,2011,0
5,99,2011,0
11,99,2011,0
1,99,2011,0
10,99,2011,0
7,99,2011,0
2,99,2011,0
6,99,2011,0
9,99,2011,0
4,99,2012,0
8,99,2012,0
3,99,2012,0
5,99,2012,0
11,99,2012,0
1,99,2012,0
10,99,2012,0
7,99,2012,0
2,99,2012,0
6,99,2012,0
9,99,2012,0
4,100,2003,82.1338905307827
8,100,2003,9.09311920452282
3,100,2003,14.8090915041077
5,100,2003,141.446802565478
11,100,2003,123.379533677657
1,100,2003,39.4796850377067
10,100,2003,772.209639783678
7,100,2003,19.9955440564809
2,100,2003,8.7271011213288
6,100,2003,185.353736918675
9,100,2003,3.37185559958361
4,100,2004,0
8,100,2004,0
3,100,2004,0
5,100,2004,0
11,100,2004,0
1,100,2004,0
10,100,2004,0
7,100,2004,0
2,100,2004,0
6,100,2004,0
9,100,2004,0
4,100,2005,0
8,100,2005,0
3,100,2005,0
5,100,2005,0
11,100,2005,0
1,100,2005,0
10,100,2005,0
7,100,2005,0
2,100,2005,0
6,100,2005,0
9,100,2005,0
4,100,2006,0
8,100,2006,0
3,100,2006,0
5,100,2006,0
11,100,2006,0
1,100,2006,0
10,100,2006,0
7,100,2006,0
2,100,2006,0
6,100,2006,0
9,100,2006,0
4,100,2007,0
8,100,2007,0
3,100,2007,0
5,100,2007,0
11,100,2007,0
1,100,2007,0
10,100,2007,0
7,100,2007,0
2,100,2007,0
6,100,2007,0
9,100,2007,0
4,100,2008,0
8,100,2008,0
3,100,2008,0
5,100,2008,0
11,100,2008,0
1,100,2008,0
10,100,2008,0
7,100,2008,0
2,100,2008,0
6,100,2008,0
9,100,2008,0
4,100,2009,0
8,100,2009,0
3,100,2009,0
5,100,2009,0
11,100,2009,0
1,100,2009,0
10,100,2009,0
7,100,2009,0
2,100,2009,0
6,100,2009,0
9,100,2009,0
4,100,2010,0
8,100,2010,0
3,100,2010,0
5,100,2010,0
11,100,2010,0
1,100,2010,0
10,100,2010,0
7,100,2010,0
2,100,2010,0
6,100,2010,0
9,100,2010,0
4,100,2011,0
8,100,2011,0
3,100,2011,0
5,100,2011,0
11,100,2011,0
1,100,2011,0
10,100,2011,0
7,100,2011,0
2,100,2011,0
6,100,2011,0
9,100,2011,0
4,100,2012,0
8,100,2012,0
3,100,2012,0
5,100,2012,0
11,100,2012,0
1,100,2012,0
10,100,2012,0
7,100,2012,0
2,100,2012,0
6,100,2012,0
9,100,2012,0
4,101,2003,93.2219657524384
8,101,2003,10.3206902971334
3,101,2003,16.8083188571622
5,101,2003,160.542120911817
11,101,2003,140.03577072414
1,101,2003,44.8094425177971
10,101,2003,876.457941154474
7,101,2003,22.6949425041058
2,101,2003,9.90525977270819
6,101,2003,210.376491402696
9,101,2003,3.8270561055274
4,101,2004,89.6432748078828
8,101,2004,9.92449010322205
3,101,2004,16.1630655844833
5,101,2004,154.379081657178
11,101,2004,134.659948185328
1,101,2004,43.0892562411542
10,101,2004,842.811663992471
7,101,2004,21.823708084502
2,101,2004,9.52500750956458
6,101,2004,202.300364294096
9,101,2004,3.68013954011697
4,101,2005,108.886072017952
8,101,2005,12.0548780311388
3,101,2005,19.6326241654456
5,101,2005,187.518046829662
11,101,2005,163.566010361236
1,101,2005,52.3387824499883
10,101,2005,1023.7293510275
7,101,2005,26.5083784063061
2,101,2005,11.5696426294188
6,101,2005,245.726096943615
9,101,2005,4.4701171377337
4,101,2006,100.14467938289
8,101,2006,11.0871103443718
3,101,2006,18.0565137125085
5,101,2006,172.464065699479
11,101,2006,150.4349028484
1,101,2006,48.1370159709752
10,101,2006,941.544182221956
7,101,2006,24.3802812174377
2,101,2006,10.640829724363
6,101,2006,225.999163514413
9,101,2006,4.11125536320659
4,101,2007,96.8593237616587
8,101,2007,10.7233855761908
3,101,2007,17.4641500523441
5,101,2007,166.80619359686
11,101,2007,145.499721501293
1,101,2007,46.557828569467
10,101,2007,910.655796630609
7,101,2007,23.5804594551785
2,101,2007,10.2917456795099
6,101,2007,218.585014037666
9,101,2007,3.97638113922325
4,101,2008,76.2671840642982
8,101,2008,8.44361068991405
3,101,2008,13.7512992538143
5,101,2008,131.343459525086
11,101,2008,114.566709843538
1,101,2008,36.6597075350134
10,101,2008,717.051808370558
7,101,2008,18.5672909095894
2,101,2008,8.1037367555196
6,101,2008,172.114184281627
9,101,2008,3.13100877104193
4,101,2009,70.4004775978137
8,101,2009,7.79410217530528
3,101,2009,12.6935070035209
5,101,2009,121.240116484695
11,101,2009,105.75388600942
1,101,2009,33.83973003232
10,101,2009,661.893976957438
7,101,2009,17.1390377626979
2,101,2009,7.4803723897104
6,101,2009,158.874631644578
9,101,2009,2.89016194250024
4,101,2010,88.0005969972672
8,101,2010,9.7426277191316
3,101,2010,15.8668837544011
5,101,2010,151.550145605869
11,101,2010,132.192357511775
1,101,2010,42.2996625404
10,101,2010,827.367471196798
7,101,2010,21.4237972033724
2,101,2010,9.350465487138
6,101,2010,198.593289555723
9,101,2010,3.6127024281253
4,101,2011,76.2671840642982
8,101,2011,8.44361068991405
3,101,2011,13.7512992538143
5,101,2011,131.343459525086
11,101,2011,114.566709843538
1,101,2011,36.6597075350134
10,101,2011,717.051808370558
7,101,2011,18.5672909095894
2,101,2011,8.1037367555196
6,101,2011,172.114184281627
9,101,2011,3.13100877104193
4,101,2012,65.2964429719723
8,101,2012,7.22902976759564
3,101,2012,11.7732277457656
5,101,2012,112.450208039555
11,101,2012,98.0867292737369
1,101,2012,31.3863496049768
10,101,2012,613.906663628024
7,101,2012,15.8964575249023
2,101,2012,6.9380453914564
6,101,2012,147.356220850346
9,101,2012,2.68062520166897
4,102,2003,34.1442316349397
8,102,2003,3.78013955502306
3,102,2003,6.15635089670763
5,102,2003,58.8014564950771
11,102,2003,51.2906347145686
1,102,2003,16.4122690656752
10,102,2003,321.018578824357
7,102,2003,8.31243331490848
2,102,2003,3.62798060900954
6,102,2003,77.0541963476205
9,102,2003,1.40172854211262
4,102,2004,47.4029882491946
8,102,2004,5.24802879803889
3,102,2004,8.54696138237073
5,102,2004,81.6350117663614
11,102,2004,71.207616579676
1,102,2004,22.7854182217621
10,102,2004,445.675277818008
7,102,2004,11.5402854268832
2,102,2004,5.03678407573834
6,102,2004,106.975585307349
9,102,2004,1.94604237461683
4,102,2005,48.8109978011509
8,102,2005,5.40391084154499
3,102,2005,8.80083152244115
5,102,2005,84.0598140960553
11,102,2005,73.3226942998644
1,102,2005,23.4622128224086
10,102,2005,458.913157357157
7,102,2005,11.8830661821372
2,102,2005,5.18639152353254
