"rgn_id","pressure_score"
4,0.218289352561154
8,0.218289352561154
3,0.218289352561154
5,0.218289352561154
11,0.218289352561154
1,0.218289352561154
10,0.218289352561154
7,0.218289352561154
2,0.218289352561154
6,0.218289352561154
9,0.218289352561154
