"rgn_id","resilience.score"
4,0.532924392276147
8,0.532924392276147
3,0.532924392276147
5,0.532924392276147
11,0.532924392276147
1,0.532924392276147
10,0.532924392276147
7,0.532924392276147
2,0.532924392276147
6,0.532924392276147
9,0.532924392276147
